subject,trial_type,phase,digit,correct,rt,wmtask,parity,task,key_press,value,targetkey
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,490.68,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,591.865,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,623.105,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,445.41,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,658.83,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,601.67,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,0,682.075,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,0,511.4,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,717.525,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,682.665,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,0,949.32,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,458.14,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,0,509.86,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,1165.74,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,703.64,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,493.34,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,592.18,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,578.55,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,547.005,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,680.925,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,738.595,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,603.755,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,490.305,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,399.17,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,524.795,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,537.995,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,602.955,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,445.395,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,490.465,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,548.855,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,503.5,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,398.44,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,633.825,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,469.45,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,906.685,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,605.335,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,0,535.305,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,467.405,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,398.485,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,555.82,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,536.59,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,918.775,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,647.66,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,0,1422.93,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,535.38,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,672.395,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,986,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,1063.15,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,579.625,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,0,457.605,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,0,566.075,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,478.31,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,511.19,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,659.405,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,983.55,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,509.88,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,667.68,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,435.24,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,0,469.545,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,929.49,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,648.945,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,557.81,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,650.035,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,466.91,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,522.795,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,407.245,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,715.165,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,567.025,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,994.92,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,455.405,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,615.685,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,558.685,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,771.45,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,445.705,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,0,420.945,spatial,odd,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,972.66,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,736.97,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,442.36,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,836.845,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,0,478.99,spatial,odd,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,783.905,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,536.395,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,509.41,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,524.595,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,639.51,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,682.13,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,579.615,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,477.17,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,512.465,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,0,434.3,spatial,odd,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,504.685,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,396.685,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,332.51,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,535.605,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,468.595,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,476.21,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,626.51,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,669.3,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,692.71,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,457.25,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,658.725,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,657.955,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,927.31,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,446.325,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,501.74,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,424.175,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,692.505,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,423.13,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,873.98,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,659.78,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,560.865,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,434.37,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,578.975,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,717.875,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,637.915,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,481.165,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,502.725,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,769.205,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,408.105,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,420.575,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,592.28,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,658.295,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,716.74,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,1367.9,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,433.715,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,549.785,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,747.38,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,0,706.035,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,625.375,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,545.705,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,535.61,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,492.435,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,456.5,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,423.09,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,469.26,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,490.175,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,522.895,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,0,522.19,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,511.205,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,499.865,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,544.7,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,626.065,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,407.76,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,0,421.07,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,411.695,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,399.18,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,513.355,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,509.295,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,581.975,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,532.72,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,671.235,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,735.67,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,446.715,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,716.68,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,570.14,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,430.975,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,748.07,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,535.975,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,814.93,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,487.65,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,567.52,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,649.785,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,501.3,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,591.405,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,580.795,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,592.94,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,546.21,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,556.3,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,467.995,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,590.875,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,554.4,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,533.335,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,636.34,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,503.54,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,453.835,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,459.505,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,524.09,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,690.765,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,559.845,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,635.495,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,1,513.25,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,0,424.51,spatial,odd,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,346.67,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,491.745,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,409.125,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,633.2,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,358.005,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,387.075,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,3,1,490.945,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,2,1,481.745,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,7,1,458.205,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,4,1,455.6,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,6,1,546.44,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,1,0,456.83,spatial,odd,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,9,1,773.29,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,baseline,8,1,465.67,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,894.37,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,0,613.79,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,670.735,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,468.145,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,625.59,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,0,447.38,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,476.51,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,524.6,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,837.855,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,533.25,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,650.2,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,782.35,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,646.57,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,478.53,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,882.74,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,848.51,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,841.19,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,554.125,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,715.6,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,458.74,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,479.945,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,0,569.015,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,0,523.475,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,914.265,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,366.555,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,521.685,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,456.67,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,491.555,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,523.26,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,961.1,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,500.405,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,534.195,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,672.14,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,499.015,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,602.5,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,689.345,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,391.09,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,397.28,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,502.87,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,444.275,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,419.96,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,749.6,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,801.555,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,469.715,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,623.315,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,498.875,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,445.11,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,422.205,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,610.315,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,423.9,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,388.405,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,422.245,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,0,444.45,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,0,365.37,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,458.79,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,341.695,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,389.525,spatial,even,parity,76,NA,right
